Id,SalePrice
1461,124540.0
1462,159140.0
1463,176528.5
1464,194450.0
1465,198540.0
1466,185740.0
1467,165300.0
1468,175919.0
1469,187780.0
1470,113775.0
1471,206451.5
1472,89830.0
1473,100450.0
1474,155510.0
1475,153550.0
1476,387750.9
1477,281821.3
1478,287549.0
1479,281148.5
1480,454043.7
1481,291544.3
1482,214095.6
1483,176760.7
1484,177773.5
1485,176380.9
1486,196450.0
1487,350192.6
1488,238008.0
1489,225510.0
1490,202936.2
1491,190950.0
1492,99950.0
1493,172100.0
1494,313400.0
1495,317000.0
1496,236979.0
1497,194564.0
1498,156968.5
1499,156825.2
1500,148811.6
1501,173840.0
1502,163230.0
1503,334466.7
1504,256991.2
1505,217386.5
1506,197580.0
1507,211615.4
1508,199080.9
1509,162420.0
1510,155450.0
1511,150275.0
1512,169860.0
1513,149280.0
1514,187790.0
1515,177580.0
1516,151230.0
1517,153250.0
1518,132985.8
1519,226318.0
1520,139400.0
1521,136510.0
1522,172200.0
1523,108750.0
1524,125980.8
1525,128540.0
1526,124140.9
1527,106510.8
1528,122468.3
1529,151470.0
1530,161500.0
1531,136695.0
1532,99350.0
1533,134350.0
1534,116427.6
1535,156220.0
1536,114070.0
1537,71800.0
1538,196300.0
1539,221450.0
1540,123300.0
1541,167785.0
1542,142935.0
1543,222647.9
1544,74697.2
1545,99410.0
1546,129630.0
1547,147240.0
1548,133020.0
1549,111000.0
1550,154018.7
1551,116635.0
1552,153270.0
1553,141020.0
1554,112372.5
1555,165055.0
1556,86700.0
1557,127150.9
1558,95840.0
1559,129940.0
1560,172780.0
1561,145490.0
1562,129538.0
1563,124590.0
1564,153826.1
1565,148943.4
1566,206019.0
1567,77931.1
1568,231250.0
1569,151850.0
1570,133475.0
1571,144872.1
1572,144050.0
1573,254132.8
1574,120231.8
1575,214257.8
1576,210410.0
1577,208513.0
1578,159065.0
1579,140926.0
1580,186640.0
1581,146140.0
1582,134300.0
1583,321720.0
1584,246200.0
1585,139580.0
1586,78840.0
1587,106985.0
1588,146690.0
1589,104097.1
1590,128540.0
1591,109435.0
1592,120790.5
1593,119340.0
1594,136188.5
1595,123660.0
1596,226727.2
1597,161510.0
1598,190990.5
1599,218650.0
1600,186500.0
1601,88856.1
1602,127600.0
1603,88227.6
1604,276350.0
1605,261043.5
1606,172170.0
1607,184960.0
1608,213574.4
1609,204400.0
1610,159471.0
1611,151143.7
1612,163195.8
1613,174109.0
1614,122736.0
1615,82450.0
1616,83940.0
1617,94480.0
1618,127780.0
1619,137915.0
1620,142596.4
1621,143540.0
1622,150725.2
1623,279940.0
1624,218579.9
1625,133000.0
1626,174630.0
1627,193200.0
1628,293830.0
1629,171280.0
1630,332605.0
1631,223940.0
1632,242990.0
1633,174326.7
1634,180860.0
1635,184190.0
1636,163230.0
1637,182214.0
1638,219750.0
1639,178450.0
1640,265847.0
1641,180050.0
1642,214090.0
1643,227150.0
1644,233237.7
1645,182235.0
1646,150400.0
1647,169240.0
1648,149435.0
1649,141730.0
1650,126810.0
1651,117655.0
1652,94790.0
1653,106200.0
1654,156230.0
1655,162484.0
1656,152275.0
1657,158230.0
1658,150085.0
1659,148300.0
1660,137400.0
1661,413886.1
1662,425653.5
1663,394063.7
1664,378800.0
1665,329480.3
1666,375346.9
1667,368270.0
1668,337725.2
1669,308213.2
1670,346187.1
1671,248937.2
1672,487116.8
1673,316679.4
1674,260419.0
1675,191490.0
1676,195043.2
1677,214706.0
1678,463649.4
1679,351950.0
1680,312826.1
1681,255590.0
1682,342976.7
1683,184853.5
1684,166892.5
1685,173539.0
1686,165826.5
1687,164352.9
1688,186090.0
1689,188810.0
1690,180550.0
1691,171972.2
1692,271039.8
1693,170869.9
1694,185910.0
1695,171123.5
1696,253458.0
1697,170683.5
1698,385950.0
1699,301960.0
1700,246850.0
1701,256630.0
1702,246945.0
1703,247114.0
1704,297190.0
1705,225500.0
1706,416858.3
1707,229368.0
1708,222240.0
1709,269810.0
1710,222583.0
1711,285916.5
1712,240996.1
1713,248350.0
1714,222200.0
1715,199406.5
1716,171233.2
1717,164845.0
1718,146879.0
1719,189800.0
1720,258110.0
1721,162240.0
1722,134975.0
1723,156850.0
1724,225124.9
1725,232730.0
1726,186400.0
1727,177498.2
1728,191610.0
1729,161033.2
1730,150231.7
1731,122958.3
1732,133006.0
1733,129390.0
1734,128690.0
1735,135190.0
1736,106219.1
1737,394479.8
1738,223530.0
1739,272473.9
1740,198477.0
1741,180445.0
1742,172300.0
1743,171430.0
1744,330090.0
1745,210950.0
1746,312353.5
1747,214200.0
1748,208550.0
1749,160670.0
1750,152050.0
1751,230000.0
1752,127030.0
1753,136940.0
1754,228330.0
1755,169890.0
1756,115250.0
1757,121930.0
1758,145270.0
1759,169975.0
1760,149350.0
1761,150390.0
1762,168138.3
1763,183870.0
1764,121270.0
1765,192300.0
1766,170230.0
1767,213700.0
1768,140350.0
1769,173490.0
1770,142500.0
1771,141400.0
1772,135385.0
1773,142657.5
1774,129400.0
1775,140040.0
1776,119280.0
1777,120190.0
1778,137450.0
1779,115250.0
1780,186073.5
1781,140412.5
1782,99080.0
1783,131490.0
1784,88880.0
1785,118670.5
1786,132755.0
1787,182140.0
1788,60970.0
1789,101840.0
1790,98490.0
1791,180650.0
1792,155725.0
1793,137600.0
1794,140960.0
1795,134380.0
1796,106160.0
1797,131590.0
1798,129500.0
1799,115050.0
1800,114050.0
1801,132250.0
1802,153775.0
1803,164300.0
1804,144026.0
1805,139050.0
1806,112340.0
1807,142690.0
1808,122650.0
1809,139950.0
1810,148128.7
1811,123230.0
1812,102300.0
1813,123890.0
1814,95135.2
1815,73820.0
1816,99028.3
1817,117120.0
1818,130000.0
1819,106090.0
1820,77940.0
1821,122300.0
1822,167405.0
1823,63380.0
1824,137260.0
1825,139192.8
1826,95000.0
1827,102975.0
1828,138678.7
1829,115740.0
1830,148850.0
1831,152947.9
1832,113600.0
1833,147733.4
1834,145655.0
1835,171407.0
1836,139690.0
1837,100910.0
1838,141270.0
1839,92760.0
1840,155167.5
1841,145000.0
1842,93600.0
1843,149345.0
1844,140451.0
1845,136977.4
1846,146185.0
1847,151696.2
1848,64700.0
1849,112560.0
1850,134480.0
1851,152540.0
1852,130650.0
1853,134300.0
1854,167800.0
1855,151590.0
1856,221390.0
1857,159838.5
1858,139494.5
1859,122591.2
1860,137421.6
1861,122101.2
1862,236377.9
1863,236377.9
1864,236377.9
1865,318722.0
1866,331557.2
1867,238549.0
1868,285140.0
1869,193624.3
1870,257784.3
1871,239719.3
1872,168876.4
1873,236530.0
1874,140230.0
1875,191150.0
1876,199540.0
1877,210937.8
1878,199500.0
1879,142770.0
1880,138090.0
1881,229832.8
1882,264883.0
1883,197180.0
1884,214590.0
1885,256640.0
1886,273080.0
1887,193980.0
1888,292570.4
1889,161941.4
1890,140550.8
1891,137530.0
1892,111082.1
1893,143333.7
1894,130490.0
1895,146423.4
1896,118530.0
1897,114500.0
1898,96610.0
1899,127590.0
1900,146519.7
1901,151110.0
1902,143245.9
1903,200790.0
1904,139490.0
1905,176500.0
1906,160680.0
1907,198690.0
1908,125625.0
1909,131275.0
1910,125475.0
1911,199850.0
1912,241436.0
1913,129540.6
1914,67782.2
1915,323200.0
1916,82930.0
1917,251987.0
1918,133190.0
1919,156723.7
1920,141035.8
1921,404642.0
1922,338029.4
1923,196150.0
1924,220780.0
1925,215300.0
1926,392306.5
1927,140830.0
1928,169313.4
1929,126390.0
1930,120160.0
1931,138940.0
1932,142900.0
1933,166991.7
1934,186340.0
1935,176538.5
1936,187900.0
1937,184214.0
1938,177518.4
1939,243740.0
1940,198890.0
1941,176580.0
1942,190170.0
1943,198050.0
1944,334323.3
1945,381885.2
1946,141690.0
1947,299580.0
1948,181283.2
1949,237880.0
1950,177840.0
1951,240958.6
1952,216345.0
1953,169550.0
1954,218109.0
1955,130290.0
1956,289456.4
1957,151380.0
1958,336800.0
1959,147550.0
1960,106840.0
1961,122725.0
1962,97370.0
1963,106625.0
1964,107938.3
1965,156930.2
1966,164043.0
1967,311288.1
1968,384205.0
1969,369030.2
1970,398656.1
1971,420293.3
1972,380119.8
1973,257409.3
1974,310406.3
1975,444000.0
1976,288140.2
1977,382800.0
1978,370802.4
1979,338670.4
1980,189512.3
1981,356338.2
1982,232831.2
1983,232839.1
1984,171482.8
1985,220896.1
1986,214163.4
1987,189311.0
1988,180970.0
1989,187700.0
1990,211250.0
1991,215883.9
1992,202609.0
1993,169422.0
1994,245045.0
1995,184240.0
1996,245143.5
1997,336759.0
1998,332740.0
1999,274797.6
2000,306121.3
2001,261575.0
2002,226647.8
2003,264049.0
2004,283916.7
2005,220860.0
2006,223143.3
2007,240850.0
2008,212586.0
2009,192215.0
2010,196221.0
2011,152173.0
2012,182277.2
2013,176210.0
2014,193700.0
2015,187065.5
2016,194040.0
2017,189013.5
2018,116608.3
2019,137190.0
2020,121580.0
2021,105268.3
2022,180240.0
2023,153760.0
2024,222909.4
2025,355390.0
2026,176838.0
2027,152626.8
2028,155730.0
2029,174000.0
2030,279572.2
2031,254690.0
2032,268740.0
2033,271980.0
2034,167810.0
2035,182130.0
2036,185550.0
2037,185550.0
2038,332830.0
2039,212230.0
2040,463854.5
2041,316880.0
2042,206117.8
2043,165575.0
2044,168040.0
2045,223855.0
2046,143540.5
2047,143195.3
2048,131375.0
2049,136760.0
2050,183356.5
2051,100280.0
2052,135140.0
2053,140750.0
2054,90667.1
2055,153680.0
2056,140230.0
2057,131070.0
2058,211940.0
2059,137445.9
2060,149090.0
2061,172240.0
2062,139662.5
2063,115750.0
2064,139135.0
2065,129500.0
2066,191364.0
2067,131269.0
2068,141110.0
2069,85970.0
2070,109407.6
2071,98950.0
2072,123890.0
2073,132940.0
2074,176060.0
2075,148100.0
2076,130350.0
2077,154775.0
2078,132090.0
2079,134190.0
2080,108428.3
2081,124295.0
2082,129700.0
2083,155040.0
2084,109675.0
2085,129065.0
2086,113340.0
2087,118140.0
2088,101650.4
2089,94930.0
2090,141640.0
2091,134390.0
2092,135775.1
2093,146588.7
2094,146994.0
2095,160640.0
2096,94935.0
2097,105650.0
2098,147490.0
2099,72533.3
2100,126300.0
2101,127464.0
2102,146620.0
2103,105730.0
2104,148078.7
2105,129777.4
2106,65500.0
2107,233429.0
2108,119277.6
2109,108667.1
2110,128630.0
2111,140040.0
2112,141600.0
2113,122140.0
2114,100620.0
2115,146165.0
2116,116700.0
2117,158512.5
2118,121948.0
2119,109263.0
2120,103015.0
2121,92780.0
2122,93750.0
2123,101250.0
2124,164340.0
2125,132790.0
2126,180900.0
2127,152630.0
2128,130820.0
2129,104917.6
2130,148045.0
2131,154300.0
2132,119700.0
2133,115608.0
2134,115340.0
2135,110570.0
2136,88575.0
2137,112568.0
2138,141390.0
2139,151645.0
2140,143780.0
2141,138276.0
2142,140535.0
2143,147730.0
2144,135745.9
2145,134640.0
2146,185300.0
2147,153370.0
2148,136890.0
2149,136990.0
2150,214360.0
2151,132350.0
2152,176735.0
2153,155945.0
2154,103650.0
2155,138375.0
2156,225950.0
2157,223950.0
2158,228200.0
2159,225690.0
2160,175408.4
2161,253349.0
2162,454354.4
2163,352298.9
2164,257667.7
2165,174040.0
2166,149430.0
2167,220715.0
2168,210150.0
2169,190646.5
2170,218590.0
2171,141328.3
2172,145480.0
2173,153380.0
2174,239800.0
2175,326461.4
2176,322537.9
2177,253925.9
2178,229416.5
2179,146500.0
2180,210575.0
2181,183953.4
2182,218266.1
2183,182531.8
2184,123452.5
2185,130520.0
2186,139740.0
2187,150450.0
2188,149557.5
2189,190593.2
2190,89390.4
2191,93240.4
2192,89750.0
2193,104575.0
2194,108970.0
2195,119070.0
2196,113097.1
2197,111480.0
2198,149089.5
2199,150800.0
2200,128360.0
2201,125705.0
2202,212740.0
2203,162335.3
2204,186025.0
2205,112190.8
2206,140500.0
2207,257326.3
2208,256720.0
2209,183400.0
2210,132425.0
2211,110905.0
2212,115390.0
2213,113075.0
2214,157275.0
2215,104730.0
2216,137750.0
2217,84020.0
2218,90970.4
2219,79635.0
2220,73930.0
2221,323200.0
2222,230665.6
2223,228383.7
2224,211370.0
2225,146495.3
2226,184450.0
2227,190449.0
2228,300000.0
2229,224553.0
2230,158871.0
2231,206193.5
2232,156400.0
2233,169265.0
2234,243913.0
2235,204940.0
2236,274140.0
2237,343519.7
2238,222925.2
2239,109647.5
2240,171530.0
2241,155300.0
2242,141050.0
2243,144470.0
2244,90961.1
2245,83061.1
2246,149030.0
2247,100240.0
2248,125350.0
2249,131700.0
2250,143190.0
2251,134828.7
2252,191982.8
2253,164443.4
2254,174850.0
2255,193762.4
2256,178066.5
2257,199964.0
2258,178563.5
2259,180390.0
2260,147980.0
2261,179490.0
2262,227940.0
2263,344542.2
2264,456008.1
2265,173200.0
2266,269203.2
2267,339692.6
2268,366606.0
2269,177910.0
2270,187143.0
2271,245745.0
2272,202840.0
2273,163270.0
2274,162890.0
2275,160210.0
2276,175790.0
2277,186400.0
2278,151880.0
2279,125390.8
2280,107945.0
2281,184604.0
2282,187757.0
2283,98990.0
2284,105336.3
2285,161975.0
2286,127140.0
2287,345646.5
2288,257916.3
2289,371719.3
2290,399880.6
2291,329999.3
2292,403465.9
2293,483534.0
2294,419723.0
2295,435138.7
2296,292388.1
2297,319304.6
2298,334868.5
2299,372236.9
2300,320388.1
2301,315445.2
2302,223590.6
2303,232310.0
2304,242990.0
2305,183749.0
2306,183749.0
2307,192355.0
2308,207150.0
2309,280620.0
2310,229839.1
2311,193239.5
2312,170298.5
2313,176540.0
2314,171058.7
2315,175208.5
2316,186440.0
2317,180649.9
2318,175220.0
2319,177370.0
2320,181677.4
2321,262150.0
2322,166697.0
2323,185090.0
2324,167609.9
2325,221468.5
2326,169737.7
2327,216250.0
2328,216940.0
2329,190481.5
2330,176830.0
2331,362990.0
2332,422355.1
2333,305889.0
2334,283397.9
2335,246493.5
2336,344900.0
2337,189078.0
2338,282050.7
2339,223000.0
2340,367107.8
2341,211616.3
2342,240070.0
2343,217799.0
2344,236840.0
2345,254219.0
2346,218089.1
2347,191931.4
2348,239034.7
2349,138749.8
2350,327492.2
2351,262225.0
2352,223720.0
2353,225997.0
2354,137092.5
2355,142290.0
2356,156935.0
2357,200798.5
2358,199539.0
2359,130375.0
2360,123015.0
2361,139390.0
2362,266025.0
2363,142520.0
2364,146443.3
2365,225287.7
2366,184090.0
2367,216340.0
2368,194792.4
2369,216700.0
2370,175150.0
2371,173700.0
2372,181825.0
2373,240230.0
2374,304100.0
2375,231000.0
2376,256368.6
2377,364690.0
2378,125145.0
2379,200012.4
2380,142340.0
2381,168410.0
2382,192011.0
2383,201525.0
2384,255280.0
2385,149840.0
2386,143565.0
2387,130050.0
2388,106226.3
2389,122698.3
2390,129140.0
2391,137440.0
2392,111090.8
2393,160800.0
2394,148120.0
2395,199200.0
2396,151380.0
2397,193290.0
2398,125755.0
2399,61950.0
2400,70245.0
2401,107150.0
2402,142430.0
2403,133585.8
2404,144040.0
2405,148100.0
2406,139390.0
2407,132250.0
2408,140050.0
2409,136495.0
2410,161550.0
2411,126440.0
2412,149725.0
2413,136800.0
2414,137400.0
2415,134450.0
2416,127990.0
2417,135490.0
2418,128940.0
2419,131980.0
2420,124240.0
2421,143955.0
2422,127200.0
2423,128058.7
2424,156668.4
2425,179664.0
2426,123438.0
2427,149100.0
2428,173730.0
2429,118030.0
2430,125300.0
2431,123160.0
2432,138010.0
2433,144450.0
2434,145965.9
2435,151200.0
2436,103810.0
2437,104751.6
2438,126300.0
2439,115230.0
2440,125700.0
2441,109633.0
2442,106475.0
2443,111373.0
2444,126140.0
2445,91900.0
2446,153540.0
2447,245969.3
2448,153570.0
2449,103538.0
2450,158430.0
2451,117610.0
2452,215429.0
2453,98680.0
2454,133370.0
2455,116590.0
2456,139715.0
2457,119643.4
2458,101590.0
2459,115850.0
2460,138630.0
2461,118315.0
2462,128050.0
2463,110110.0
2464,166757.5
2465,122065.0
2466,113590.0
2467,156412.5
2468,108800.4
2469,98100.0
2470,167880.0
2471,201590.0
2472,178100.0
2473,119470.0
2474,102077.6
2475,219200.0
2476,113465.0
2477,134290.0
2478,161550.0
2479,103440.8
2480,139325.0
2481,128495.0
2482,140730.0
2483,114001.6
2484,119495.0
2485,119110.0
2486,156150.0
2487,192957.0
2488,152053.5
2489,143558.3
2490,154960.0
2491,98240.8
2492,184175.0
2493,138446.0
2494,144550.0
2495,115370.4
2496,208250.0
2497,144825.0
2498,118520.0
2499,90615.0
2500,140280.0
2501,141240.0
2502,145915.0
2503,101350.4
2504,177090.0
2505,227830.0
2506,256759.0
2507,328595.9
2508,250330.0
2509,219332.8
2510,230103.0
2511,189140.0
2512,210788.5
2513,215080.0
2514,242350.0
2515,150910.0
2516,153431.4
2517,137960.0
2518,138037.5
2519,220240.0
2520,198400.0
2521,190790.0
2522,218597.7
2523,138310.0
2524,138150.0
2525,143550.0
2526,134470.0
2527,119660.0
2528,128280.0
2529,135025.0
2530,113360.0
2531,229825.0
2532,226969.9
2533,199727.5
2534,239780.0
2535,310900.0
2536,236790.0
2537,234450.8
2538,182359.5
2539,184790.0
2540,177715.5
2541,181230.0
2542,155329.8
2543,134150.0
2544,130830.0
2545,126500.0
2546,154665.0
2547,135030.0
2548,151950.0
2549,157490.0
2550,511630.8
2551,142026.6
2552,119526.3
2553,86600.0
2554,124102.5
2555,109890.4
2556,107080.0
2557,126110.0
2558,158690.0
2559,130600.0
2560,127230.0
2561,140884.5
2562,140760.0
2563,142640.0
2564,160115.2
2565,121400.0
2566,164943.4
2567,128890.0
2568,176530.0
2569,169350.0
2570,131675.0
2571,162805.0
2572,189693.5
2573,226215.0
2574,320450.0
2575,130755.0
2576,130650.0
2577,160740.0
2578,95500.0
2579,79011.1
2580,142240.0
2581,130840.0
2582,118690.0
2583,278000.0
2584,160050.0
2585,172053.4
2586,201205.0
2587,211125.7
2588,159085.0
2589,140920.0
2590,206400.0
2591,197850.0
2592,216587.8
2593,261290.0
2594,174940.0
2595,207740.0
2596,314863.2
2597,178645.0
2598,266280.7
2599,319938.9
2600,144465.3
2601,123420.0
2602,85910.0
2603,82111.1
2604,86010.0
2605,87750.0
2606,143370.0
2607,176894.0
2608,194325.0
2609,146850.0
2610,99558.3
2611,154530.0
2612,145454.6
2613,133670.0
2614,129188.3
2615,147360.0
2616,142020.0
2617,182375.0
2618,201910.0
2619,223627.2
2620,183420.0
2621,186814.0
2622,180450.0
2623,250083.5
2624,281622.9
2625,319553.0
2626,166310.0
2627,185180.0
2628,455856.7
2629,583631.6
2630,332941.5
2631,467534.2
2632,458635.2
2633,294040.0
2634,382287.0
2635,150000.0
2636,197120.0
2637,164090.0
2638,259595.6
2639,181530.0
2640,147250.0
2641,113025.0
2642,207058.0
2643,113165.0
2644,120100.0
2645,100228.0
2646,96480.0
2647,94390.0
2648,138080.0
2649,139188.8
2650,160570.5
2651,156985.0
2652,417364.6
2653,268780.0
2654,235473.4
2655,363172.6
2656,343782.3
2657,316953.0
2658,294649.6
2659,307327.0
2660,313588.4
2661,370660.4
2662,337040.0
2663,279450.0
2664,275620.0
2665,308326.5
2666,269630.0
2667,167303.5
2668,183186.0
2669,181417.5
2670,279291.9
2671,184386.0
2672,177699.0
2673,203278.5
2674,205233.6
2675,161982.0
2676,183580.0
2677,193152.4
2678,244697.9
2679,305750.0
2680,273963.0
2681,418108.9
2682,350031.3
2683,497232.0
2684,309800.0
2685,356780.0
2686,251463.0
2687,336874.5
2688,229640.0
2689,208340.0
2690,452736.6
2691,183620.0
2692,138950.0
2693,185313.1
2694,133599.0
2695,200386.5
2696,184098.5
2697,197254.0
2698,202065.0
2699,176398.5
2700,174563.2
2701,147166.5
2702,111135.0
2703,139730.0
2704,141245.0
2705,124213.3
2706,119650.0
2707,109280.0
2708,142340.0
2709,104788.3
2710,127325.0
2711,273550.0
2712,404887.0
2713,177464.0
2714,151290.4
2715,169500.0
2716,163664.0
2717,184087.6
2718,219550.0
2719,155417.5
2720,171515.0
2721,142500.0
2722,165504.0
2723,144505.0
2724,127740.0
2725,137750.0
2726,152715.0
2727,157940.0
2728,171100.0
2729,139038.3
2730,140792.5
2731,120930.0
2732,121125.0
2733,155020.0
2734,140300.5
2735,140650.0
2736,143388.7
2737,125565.0
2738,137490.0
2739,153250.0
2740,138630.0
2741,160510.0
2742,154050.0
2743,149520.0
2744,143940.0
2745,140880.0
2746,138920.0
